PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_UNIT_05_BOTTE,UNIT,Unité de vente orale.,LOW,botte,botte,dìn,dìn,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, dìn — « régime, botte ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_06_BIDON,UNIT,Unité de vente orale.,LOW,bidon,bidon,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_07_SACHET,UNIT,Unité de vente orale.,LOW,sachet,sachet,mana,mana,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, mana — « sachet en plastique ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_08_PAQUET,UNIT,Unité de vente orale.,LOW,paquet,paquet,dìlì,dìlì,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, dìlì — « paquet, colis ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_09_MORCEAU,UNIT,Unité de vente orale.,LOW,morceau,morceau,bùú,bùú,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, bùú — « morceau, partie (d’un tout), moitié ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_10_LITRE,UNIT,Unité de vente orale.,LOW,litre,litre,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_11_REGIME,UNIT,Unité de vente orale.,LOW,régime,régime,dìn,dìn,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, dìn — « régime, botte ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_12_CARTON,UNIT,Unité de vente orale.,LOW,carton,carton,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_13_CAISSE,UNIT,Unité de vente orale.,LOW,caisse,caisse,gbò,gbò,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, gbò — « valise, caisse, cercueil »; adéquation au contenant commercial à confirmer. Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_14_BOUTEILLE,UNIT,Unité de vente orale.,LOW,bouteille,bouteille,bútêlí,bútêlí,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, bútêlí — « bouteille ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_15_PANIER,UNIT,Unité de vente orale.,LOW,panier,panier,cɛɛ̀,cɛɛ̀,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, cɛɛ̀ — « panier en rotin »; type de panier à confirmer selon l’article marchand. Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_16_FRANC,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,franc,franc,,,DRAFT,"À faire valider par deux locutrices ivoiriennes; tester compréhension du montant, du prix ou de la dette en situation de vente. | Cellules linguistiques volontairement vides : contenu financier/prix/unité monétaire laissé vide faute de validation native solide en situation de marché. Ne pas déduire ni employer pour une confirmation ou une action de paiement.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_17_FCFA,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,FCFA,franc CFA,,,DRAFT,"À faire valider par deux locutrices ivoiriennes; tester compréhension du montant, du prix ou de la dette en situation de vente. | Cellules linguistiques volontairement vides : contenu financier/prix/unité monétaire laissé vide faute de validation native solide en situation de marché. Ne pas déduire ni employer pour une confirmation ou une action de paiement.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_01_TOMATE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,tomate,tomate,tɔmàtí,tɔmàtí,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, tɔmàtí — « tomate ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_02_PIMENT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,piment,piment,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_03_GOMBO,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,gombo,gombo,zìàn-bhɛɛ yìlì,zìàn-bhɛɛ yìlì | zìàn yìlì,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, zìàn-bhɛɛ yìlì (= zìàn yìlì) — « gombo ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_04_ATTIEKE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,attiéké,attiéké,cɛ̂kɛ́,cɛ̂kɛ́ | cɛɛ̌,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, cɛ̂kɛ́, cɛɛ̌ — « attiéké ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_05_BANANE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,banane,banane,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_06_PLANTAIN,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,plantain,plantain,bɔ'ùn,bɔ'ùn,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, bɔ'ùn — « banane plantain »; la forme bánà est étiquetée Sinfra/Vavoua et n’est pas reprise. Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_07_IGNAME,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,igname,igname,yá,yá,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, yá — « igname ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_08_MANIOC,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,manioc,manioc,buù,buù,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, buù — Manihot esculenta, « manioc ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_09_AUBERGINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,aubergine,aubergine,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_10_OIGNON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,oignon,oignon,jàbhá,jàbhá | jàbá,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, jàbhá, jàbá — Allium cepa, « oignon ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_11_AIL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,ail,ail,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_12_POISSON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poisson,poisson,pɔ,pɔ,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, pɔ — « poisson ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_13_VIANDE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,viande,viande,wi,wi,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, wi — sens relationnel « viande »; emploi de marché à contrôler nativement. Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_14_POULET,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poulet,poulet,manɛ,manɛ,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, manɛ — « poule, poulet ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_15_HUILE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,huile,huile,nyɔ́nɔ́,nyɔ́nɔ́,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, nyɔ́nɔ́ — « huile, graisse ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_16_SEL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sel,sel,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_17_SUCRE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sucre,sucre,sukálo,sukálo,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, sukálo — « sucre ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_18_RIZ,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,riz,riz,sáá,sáá,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, sáá — Oryza sativa, « riz ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_19_HARICOT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,haricot,haricot,zɔ̀lɛ́,zɔ̀lɛ́,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, zɔ̀lɛ́ — Phaseolus vulgaris « haricot commun »; aussi pois d’Angole/soja selon le dictionnaire. Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_20_MAIS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,maïs,maïs,gòò,gòò,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, gòò — « maïs ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_21_FOUTOU,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,foutou,foutou,fɔn,fɔn,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, fɔn — « foutou » (pâte de banane ou d’igname bouillie et pilée). Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_22_ORANGE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,orange,orange,lôwuò pʋlʋ,lôwuò pʋlʋ,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, lôwuò pʋlʋ — « orange (fruit) »; lôwuò seul est « Citrus orange, citron (agrume quelconque) ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_23_SAVON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,savon,savon,sabhílí,sabhílí,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, sabhílí — « savon ». Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_24_FARINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,farine,farine,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_25_JUS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,jus,jus,yí,yí,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, yí — « jus, liquide » (sens 2 de l’entrée yí). Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_PRODUCT_26_LAIT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,lait,lait,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
