PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_UNIT_17_FCFA,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,FCFA,franc CFA,,,DRAFT,"À faire valider par deux locutrices ivoiriennes; tester compréhension du montant, du prix ou de la dette en situation de vente. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_01_TOMATE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,tomate,tomate,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_02_PIMENT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,piment,piment,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_03_GOMBO,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,gombo,gombo,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_04_ATTIEKE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,attiéké,attiéké,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_05_BANANE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,banane,banane,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_06_PLANTAIN,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,plantain,plantain,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_07_IGNAME,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,igname,igname,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_08_MANIOC,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,manioc,manioc,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_09_AUBERGINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,aubergine,aubergine,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_10_OIGNON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,oignon,oignon,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_11_AIL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,ail,ail,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_12_POISSON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poisson,poisson,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_13_VIANDE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,viande,viande,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_14_POULET,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poulet,poulet,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_15_HUILE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,huile,huile,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_16_SEL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sel,sel,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_17_SUCRE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sucre,sucre,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_18_RIZ,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,riz,riz,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_19_HARICOT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,haricot,haricot,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_20_MAIS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,maïs,maïs,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_21_FOUTOU,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,foutou,foutou,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_22_ORANGE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,orange,orange,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_23_SAVON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,savon,savon,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_24_FARINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,farine,farine,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_25_JUS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,jus,jus,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_PRODUCT_26_LAIT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,lait,lait,,,DRAFT,"À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
